pref,city,genre_name,count,ratio,user_num
宮城県,名取市,自動車部品用品販売・卸,138,0.00041493152126524045,332585
宮城県,名取市,新聞社,395,0.0011876663108678985,332585
宮城県,名取市,鉄道,5032,0.015129966775410798,332585
宮城県,名取市,整体療法,958,0.0028804666476239158,332585
宮城県,名取市,図書館,242,0.00072763353729121878,332585
宮城県,名取市,理美容学校,5,1.5033750770479727e-05,332585
宮城県,名取市,観光スポット,92,0.000276621014176827,332585
宮城県,名取市,洋裁・和裁学校,56,0.00016837800862937294,332585
宮城県,名取市,時計店,475,0.001428206323195574,332585
宮城県,名取市,珈琲店,287,0.00086293729422553633,332585
宮城県,名取市,陶芸教室,7,2.1047251078671617e-05,332585
宮城県,名取市,日用雑貨店,904,0.0027181021393027347,332585
宮城県,名取市,非鉄金属スクラップ販売,102,0.00030668851571778646,332585
宮城県,名取市,エステティック,1066,0.0032051956642662779,332585
宮城県,名取市,電気通信,384,0.0011545920591728431,332585
宮城県,名取市,下水道処理施設維持管理,174,0.00052317452681269454,332585
宮城県,名取市,生地販売,20,6.0135003081918909e-05,332585
宮城県,名取市,仏壇仏具店,353,0.0010613828043958687,332585
宮城県,名取市,医薬品製造,211,0.0006344242825142445,332585
宮城県,名取市,ステーキハウス,267,0.00080280229114361738,332585
宮城県,名取市,胃腸科・消化器科,189,0.00056827577912413373,332585
宮城県,名取市,社会福祉施設,1457,0.0043808349745177921,332585
宮城県,名取市,放送,275,0.000826856292376385,332585
宮城県,名取市,ペンション,23,6.9155253544206746e-05,332585
宮城県,名取市,持ち帰り飲食サービス,3,9.020250462287837e-06,332585
宮城県,名取市,山小屋,1,3.0067501540959455e-06,332585
宮城県,名取市,キリスト教教会,458,0.001377091570575943,332585
宮城県,名取市,仕出し弁当,403,0.001211720312100666,332585
宮城県,名取市,着物レンタル,10,3.0067501540959454e-05,332585
宮城県,名取市,見世物,8,2.4054001232767564e-05,332585
宮城県,名取市,ガラス修理,225,0.00067651878467158766,332585
宮城県,名取市,自動車ロードサービス,29,8.719575446878242e-05,332585
宮城県,名取市,ディスカウントショップ,373,0.0011215178074777876,332585
宮城県,名取市,航空,134,0.0004029045206488567,332585
宮城県,名取市,鳥料理店,33,9.9222755085166193e-05,332585
宮城県,名取市,紳士服店,703,0.0021137453583294497,332585
宮城県,名取市,ブティック,231,0.00069455928559616334,332585
宮城県,名取市,風俗,51,0.00015334425785889323,332585
宮城県,名取市,社会通信教育,5,1.5033750770479727e-05,332585
宮城県,名取市,予備校,244,0.0007336470375994107,332585
宮城県,名取市,メキシコ料理店,1,3.0067501540959455e-06,332585
宮城県,名取市,茶道教室,1,3.0067501540959455e-06,332585
宮城県,名取市,集会場,486,0.0014612805748906294,332585
宮城県,名取市,計理士事務所,13,3.9087752003247291e-05,332585
宮城県,名取市,自動車教習所,345,0.0010373288031631013,332585
宮城県,名取市,脳神経外科,33,9.9222755085166193e-05,332585
宮城県,名取市,割ぽう料理店,104,0.00031270201602597833,332585
宮城県,名取市,葬祭,1641,0.0049340770028714464,332585
宮城県,名取市,小児外科,8,2.4054001232767564e-05,332585
宮城県,名取市,スキー・スノーボード場,6,1.8040500924575674e-05,332585
宮城県,名取市,婦人科,83,0.00024956026278996347,332585
宮城県,名取市,港湾運送,43,0.00012929025662612565,332585
宮城県,名取市,カプセルホテル,14,4.2094502157343235e-05,332585
宮城県,名取市,くだもの屋,31,9.32092547769743e-05,332585
宮城県,名取市,商写真,990,0.0029766826525549858,332585
宮城県,名取市,社会保険労務士事務所,186,0.00055925552866184589,332585
宮城県,名取市,サーフショップ,26,7.8175504006494583e-05,332585
