pref,city,category,sub_category,count,ratio,user_num
宮城県,亘理郡亘理町,遊戯施設,ボウリング場,23,0.000306613520323144,75013
宮城県,亘理郡亘理町,テーマパーク,動物園,8,0.00010664818098196313,75013
宮城県,亘理郡亘理町,家具・生活雑貨,生活雑貨,619,0.008251903003479397,75013
宮城県,亘理郡亘理町,趣味専門店,民芸品・芸術品販売,232,0.0030927972484769309,75013
宮城県,亘理郡亘理町,専門飲食店,インド・タイ料理,124,0.0016530468052204286,75013
宮城県,亘理郡亘理町,スーパー・百貨店,ディスカウントショップ,82,0.001093143855065122,75013
宮城県,亘理郡亘理町,スポーツ,マリンスポーツ,9,0.00011997920360470852,75013
宮城県,亘理郡亘理町,趣味専門店,時計店,54,0.00071987522162825115,75013
宮城県,亘理郡亘理町,趣味教室,技能教室,85,0.0011331369229333583,75013
宮城県,亘理郡亘理町,専門飲食店,焼き鳥・炉端焼き,121,0.0016130537373521923,75013
宮城県,亘理郡亘理町,美容・健康施設,フィットネスクラブ,249,0.0033194246330636025,75013
宮城県,亘理郡亘理町,ドライブ,道路料金所,8,0.00010664818098196313,75013
宮城県,亘理郡亘理町,スポーツ,プール,19,0.00025328942983216245,75013
宮城県,亘理郡亘理町,カフェ・喫茶,カフェ・喫茶,534,0.0071187660805460389,75013
宮城県,亘理郡亘理町,アウトドアレジャー,釣り,63,0.00083985442523295964,75013
宮城県,亘理郡亘理町,協同組合,協同組合,1012,0.013490994894218336,75013
宮城県,亘理郡亘理町,遊戯施設,カラオケボックス,139,0.0018530121445616092,75013
宮城県,亘理郡亘理町,洗濯所,コインランドリー,24,0.00031994454294588938,75013
宮城県,亘理郡亘理町,服飾,貸衣裳,17,0.00022662738458667164,75013
宮城県,亘理郡亘理町,趣味教室,カルチャーセンター,45,0.00059989601802354256,75013
宮城県,亘理郡亘理町,食品専門店,食品専門店,2855,0.038060069587938089,75013
宮城県,亘理郡亘理町,服飾,アウトレットショップ,5,6.6655113113726954e-05,75013
宮城県,亘理郡亘理町,専門飲食店,仕出し・弁当・宅配,474,0.0063189047231813154,75013
宮城県,亘理郡亘理町,アウトドアレジャー,アウトドアショップ,27,0.00035993761081412558,75013
宮城県,亘理郡亘理町,スクール,専修学校,76,0.0010131577193286498,75013
宮城県,亘理郡亘理町,趣味専門店,楽器店,62,0.00082652340261021428,75013
宮城県,亘理郡亘理町,服飾,アクセサリー,158,0.0021063015743937718,75013
宮城県,亘理郡亘理町,ドライブ,自転車,589,0.0078519723247970352,75013
宮城県,亘理郡亘理町,スポーツ,ボクシング,10,0.00013331022622745391,75013
宮城県,亘理郡亘理町,文化施設,図書館,53,0.00070654419900550568,75013
宮城県,亘理郡亘理町,ドラッグストア,ドラッグストア,714,0.00951835015264021,75013
宮城県,亘理郡亘理町,コンサート・映画,映画館,12,0.00015997227147294469,75013
宮城県,亘理郡亘理町,スポーツ,スキー・スノボ,10,0.00013331022622745391,75013
宮城県,亘理郡亘理町,宅配,郵便局,660,0.0087984749310119573,75013
宮城県,亘理郡亘理町,スーパー・百貨店,スーパーマーケット,1189,0.015850585898444271,75013
宮城県,亘理郡亘理町,遊戯施設,ゲームセンター,80,0.0010664818098196313,75013
宮城県,亘理郡亘理町,スーパー・百貨店,総合スーパー,54,0.00071987522162825115,75013
宮城県,亘理郡亘理町,スクール,大学・大学院・短期大学,116,0.0015463986242384654,75013
宮城県,亘理郡亘理町,趣味専門店,ホビーショップ,101,0.0013464332848972845,75013
宮城県,亘理郡亘理町,ファーストフード,うどん,4,5.3324090490981563e-05,75013
宮城県,亘理郡亘理町,スポーツ,乗馬,3,3.9993067868236172e-05,75013
宮城県,亘理郡亘理町,服飾,かばん店,102,0.00135976430752003,75013
宮城県,亘理郡亘理町,専門飲食店,イタリア料理,76,0.0010131577193286498,75013
宮城県,亘理郡亘理町,スポーツ,ゴルフ,184,0.0024529081625851521,75013
宮城県,亘理郡亘理町,専門飲食店,焼肉,813,0.010838121392292002,75013
宮城県,亘理郡亘理町,服飾,メガネ,300,0.0039993067868236169,75013
宮城県,亘理郡亘理町,スクール,塾・予備校,597,0.0079586205057789981,75013
宮城県,亘理郡亘理町,家具・生活雑貨,リサイクルショップ,232,0.0030927972484769309,75013
宮城県,亘理郡亘理町,スポーツ,スポーツ施設,266,0.0035460520176502741,75013
宮城県,亘理郡亘理町,修理・整備,修理・整備,231,0.0030794662258541851,75013
宮城県,亘理郡亘理町,趣味教室,芸術教室,93,0.0012397851039153214,75013
宮城県,亘理郡亘理町,スクール,幼稚園・保育園,665,0.0088651300441256846,75013
宮城県,亘理郡亘理町,専門飲食店,パスタ店,34,0.00045325476917334328,75013
宮城県,亘理郡亘理町,家具・生活雑貨,花屋,394,0.0052524229133616837,75013
宮城県,亘理郡亘理町,ドライブ,ガソリンスタンド,1524,0.020316478477063974,75013
宮城県,亘理郡亘理町,スクール,その他学校・教室,56,0.00074653726687374188,75013
宮城県,亘理郡亘理町,スクール,小・中学校,506,0.0067454974471091679,75013
宮城県,亘理郡亘理町,テーマパーク,水族館,4,5.3324090490981563e-05,75013
宮城県,亘理郡亘理町,公共施設,公民館・集会場,171,0.0022796048684894619,75013
宮城県,亘理郡亘理町,テーマパーク,テーマパーク・遊園地,15,0.00019996533934118086,75013
宮城県,亘理郡亘理町,専門飲食店,洋食店,66,0.00087984749310119584,75013
宮城県,亘理郡亘理町,趣味教室,音楽教室,93,0.0012397851039153214,75013
宮城県,亘理郡亘理町,趣味専門店,たばこ・喫煙具専門店,124,0.0016530468052204286,75013
宮城県,亘理郡亘理町,トラベル,遊覧船,3,3.9993067868236172e-05,75013
宮城県,亘理郡亘理町,公共施設,公園,22,0.0002932824977003986,75013
宮城県,亘理郡亘理町,スポーツ,テニス,5,6.6655113113726954e-05,75013
宮城県,亘理郡亘理町,アウトドアレジャー,キャンプ場,2,2.6662045245490781e-05,75013
宮城県,亘理郡亘理町,ブライダル,ブライダル,66,0.00087984749310119584,75013
宮城県,亘理郡亘理町,遊戯施設,ネットカフェ・マンガ喫茶,166,0.0022129497553757347,75013
宮城県,亘理郡亘理町,スポーツ,スポーツ用品店,262,0.0034927279271592922,75013
宮城県,亘理郡亘理町,トラベル,旅行代理店・旅館予約センター,370,0.0049324783704157949,75013
宮城県,亘理郡亘理町,音楽・書籍,本屋,148,0.0019729913481663177,75013
宮城県,亘理郡亘理町,ペット,ペット,397,0.00529241598122992,75013
宮城県,亘理郡亘理町,ドライブ,駐車場・駐輪場,107,0.0014264194206337567,75013
宮城県,亘理郡亘理町,文化施設,美術館・博物館,51,0.000679882153760015,75013
宮城県,亘理郡亘理町,ギャンブル,公営競技,1,1.3331022622745391e-05,75013
宮城県,亘理郡亘理町,トラベル,航空,4,5.3324090490981563e-05,75013
宮城県,亘理郡亘理町,遊戯施設,囲碁・将棋所,2,2.6662045245490781e-05,75013
宮城県,亘理郡亘理町,家具・生活雑貨,家具,424,0.0056523535920440455,75013
宮城県,亘理郡亘理町,マネー＆ファイナンス,士業,552,0.0073587244877554555,75013
宮城県,亘理郡亘理町,美容・健康施設,マッサージ・鍼灸・各種療法,2049,0.027315265354005306,75013
宮城県,亘理郡亘理町,トラベル,鉄道,1365,0.018196845880047458,75013
宮城県,亘理郡亘理町,専門飲食店,パン屋,240,0.0031994454294588938,75013
宮城県,亘理郡亘理町,公共施設,寺社仏閣・教会,414,0.0055190433658165918,75013
宮城県,亘理郡亘理町,専門飲食店,韓国・朝鮮料理,54,0.00071987522162825115,75013
宮城県,亘理郡亘理町,専門飲食店,そば,128,0.00170637089571141,75013
宮城県,亘理郡亘理町,遊戯施設,バッティングセンター,4,5.3324090490981563e-05,75013
宮城県,亘理郡亘理町,ドライブ,自動車・バイク,4429,0.059043099196139336,75013
宮城県,亘理郡亘理町,福祉施設,福祉施設,877,0.011691306840147707,75013
宮城県,亘理郡亘理町,美容・健康施設,浴場・サウナ,80,0.0010664818098196313,75013
宮城県,亘理郡亘理町,宿泊施設,ペンション・民宿,56,0.00074653726687374188,75013
宮城県,亘理郡亘理町,ドライブ,ドライブイン,144,0.0019196672576753363,75013
宮城県,亘理郡亘理町,電気機器・通信,電気機器・事務機器,719,0.0095850052657539368,75013
宮城県,亘理郡亘理町,ファミリーレストラン,ファミリーレストラン,478,0.0063722288136722968,75013
宮城県,亘理郡亘理町,専門飲食店,レストラン,1961,0.026142135363203711,75013
宮城県,亘理郡亘理町,ドライブ,レンタカー,132,0.0017596949862023917,75013
宮城県,亘理郡亘理町,スポーツ,野球,9,0.00011997920360470852,75013
宮城県,亘理郡亘理町,専門飲食店,フランス料理,16,0.00021329636196392625,75013
宮城県,亘理郡亘理町,スポーツ,サッカー,30,0.00039993067868236172,75013
宮城県,亘理郡亘理町,ファミリーレストラン,回転すし,205,0.0027328596376628052,75013
宮城県,亘理郡亘理町,趣味教室,料理教室,5,6.6655113113726954e-05,75013
宮城県,亘理郡亘理町,チケット類売買,チケット類売買,109,0.0014530814658792477,75013
宮城県,亘理郡亘理町,宿泊施設,保養所・山小屋・公共宿舎,12,0.00015997227147294469,75013
宮城県,亘理郡亘理町,スクール,高校,456,0.006078946315971898,75013
宮城県,亘理郡亘理町,コンサート・映画,スタジオ・コンサート,46,0.000613227040646288,75013
宮城県,亘理郡亘理町,専門飲食店,ピザ専門店,20,0.00026662045245490781,75013
宮城県,亘理郡亘理町,服飾,くつ店,187,0.0024929012304533882,75013
宮城県,亘理郡亘理町,化粧品店,化粧品,165,0.0021996187327529893,75013
宮城県,亘理郡亘理町,コンサート・映画,劇場,7,9.3317158359217735e-05,75013
宮城県,亘理郡亘理町,美容・健康施設,理容・美容,4257,0.056750163305027128,75013
宮城県,亘理郡亘理町,趣味教室,ダンス教室,223,0.0029728180448722222,75013
宮城県,亘理郡亘理町,専門飲食店,和風飲食店,1079,0.014384173409942276,75013
宮城県,亘理郡亘理町,宿泊施設,ビジネス・カプセルホテル,246,0.003279431565195366,75013
宮城県,亘理郡亘理町,宿泊施設,旅館・温泉,260,0.0034660658819138015,75013
宮城県,亘理郡亘理町,音楽・書籍,ＣＤ・ＤＶＤ・レコード,205,0.0027328596376628052,75013
宮城県,亘理郡亘理町,居酒屋・バー,居酒屋,1109,0.014784104088624638,75013
宮城県,亘理郡亘理町,ギャンブル,パチンコ店,1080,0.014397504432565022,75013
宮城県,亘理郡亘理町,洗濯所,クリーニング,756,0.010078253102795516,75013
宮城県,亘理郡亘理町,宅配,宅配便,9,0.00011997920360470852,75013
宮城県,亘理郡亘理町,専門飲食店,うどん,159,0.0021196325970165172,75013
宮城県,亘理郡亘理町,ファーストフード,ファーストフード,296,0.0039459826963326354,75013
宮城県,亘理郡亘理町,ホームセンター・DIY,ホームセンター・器具販売店,1018,0.013570981029954807,75013
宮城県,亘理郡亘理町,専門飲食店,中華料理,356,0.004745844053697359,75013
宮城県,亘理郡亘理町,居酒屋・バー,スナック・バー・クラブ,455,0.006065615293349153,75013
宮城県,亘理郡亘理町,ファーストフード,そば,1,1.3331022622745391e-05,75013
宮城県,亘理郡亘理町,マネー＆ファイナンス,マネー＆ファイナンス,1241,0.016543799074827031,75013
宮城県,亘理郡亘理町,専門飲食店,すし,286,0.0038126724701051818,75013
宮城県,亘理郡亘理町,専門飲食店,ラーメン・餃子,922,0.01229120285817125,75013
宮城県,亘理郡亘理町,不動産,レンタルスペース,173,0.0023062669137349527,75013
宮城県,亘理郡亘理町,コンビニエンスストア,コンビニエンスストア,2912,0.038819937877434575,75013
宮城県,亘理郡亘理町,専門飲食店,割烹・料亭・懐石,31,0.00041326170130510714,75013
宮城県,亘理郡亘理町,スポーツ,道場,8,0.00010664818098196313,75013
宮城県,亘理郡亘理町,不動産取引,不動産取引,1507,0.020089851092477302,75013
宮城県,亘理郡亘理町,趣味専門店,カメラ店,41,0.000546571927532561,75013
宮城県,亘理郡亘理町,服飾,服飾,1906,0.025408929118952716,75013
宮城県,亘理郡亘理町,電気機器・通信,携帯電話,504,0.0067188354018636771,75013
宮城県,亘理郡亘理町,趣味教室,語学教室,149,0.0019863223707890631,75013
宮城県,亘理郡亘理町,トラベル,フェリー・ボート・ヨット,17,0.00022662738458667164,75013
宮城県,亘理郡亘理町,宿泊施設,ホテル,757,0.010091584125418262,75013
宮城県,亘理郡亘理町,遊戯施設,ビリヤード場,6,7.9986135736472344e-05,75013
宮城県,亘理郡亘理町,スーパー・百貨店,デパート,99,0.0013197712396517936,75013
宮城県,亘理郡亘理町,ギャンブル,マージャンクラブ,22,0.0002932824977003986,75013
宮城県,加美郡加美町,趣味教室,音楽教室,11,0.0002541648374500335,43279
宮城県,加美郡加美町,服飾,かばん店,84,0.0019408951223457104,43279
宮城県,加美郡加美町,美容・健康施設,フィットネスクラブ,57,0.0013170359758774464,43279
宮城県,加美郡加美町,服飾,くつ店,52,0.0012015065043092493,43279
宮城県,加美郡加美町,スポーツ,テニス,36,0.00083181219529101873,43279
宮城県,加美郡加美町,趣味教室,語学教室,11,0.0002541648374500335,43279
宮城県,加美郡加美町,スポーツ,マリンスポーツ,4,9.2423577254557637e-05,43279
宮城県,加美郡加美町,遊戯施設,ビリヤード場,1,2.3105894313639409e-05,43279
宮城県,加美郡加美町,スポーツ,スポーツ用品店,103,0.0023799071143048591,43279
宮城県,加美郡加美町,ドラッグストア,ドラッグストア,426,0.0098431109776103889,43279
宮城県,加美郡加美町,宿泊施設,ビジネス・カプセルホテル,103,0.0023799071143048591,43279
宮城県,加美郡加美町,服飾,服飾,1351,0.031216063217726842,43279
宮城県,加美郡加美町,福祉施設,福祉施設,726,0.016774879271702212,43279
宮城県,加美郡加美町,不動産取引,不動産取引,635,0.014672242889161025,43279
宮城県,加美郡加美町,趣味専門店,民芸品・芸術品販売,152,0.00351209593567319,43279
宮城県,加美郡加美町,ドライブ,駐車場・駐輪場,36,0.00083181219529101873,43279
宮城県,加美郡加美町,ドライブ,自転車,137,0.0031655075209685991,43279
宮城県,加美郡加美町,ホームセンター・DIY,ホームセンター・器具販売店,331,0.0076480510178146442,43279
宮城県,加美郡加美町,洗濯所,クリーニング,1071,0.024746412809907806,43279
宮城県,加美郡加美町,趣味専門店,たばこ・喫煙具専門店,49,0.0011321888213683311,43279
宮城県,加美郡加美町,ペット,ペット,87,0.0020102128052866285,43279
宮城県,加美郡加美町,カフェ・喫茶,カフェ・喫茶,147,0.0033965664641049933,43279
宮城県,加美郡加美町,居酒屋・バー,スナック・バー・クラブ,298,0.0068855565054645436,43279
宮城県,加美郡加美町,美容・健康施設,マッサージ・鍼灸・各種療法,370,0.00854918089604658,43279
宮城県,加美郡加美町,公共施設,寺社仏閣・教会,472,0.0109059821160378,43279
宮城県,加美郡加美町,服飾,貸衣裳,26,0.00060075325215462464,43279
宮城県,加美郡加美町,コンサート・映画,映画館,5,0.00011552947156819705,43279
宮城県,加美郡加美町,化粧品店,化粧品,132,0.0030499780494004022,43279
宮城県,加美郡加美町,トラベル,旅行代理店・旅館予約センター,75,0.0017329420735229556,43279
宮城県,加美郡加美町,スポーツ,乗馬,3,6.9317682940918228e-05,43279
宮城県,加美郡加美町,スクール,幼稚園・保育園,654,0.015111254881120174,43279
宮城県,加美郡加美町,修理・整備,修理・整備,151,0.0034889900413595507,43279
宮城県,加美郡加美町,チケット類売買,チケット類売買,20,0.00046211788627278818,43279
宮城県,加美郡加美町,公共施設,公民館・集会場,253,0.00584579126135077,43279
宮城県,加美郡加美町,趣味専門店,ホビーショップ,243,0.0056147323182143766,43279
宮城県,加美郡加美町,スクール,高校,63,0.0014556713417592827,43279
宮城県,加美郡加美町,趣味教室,カルチャーセンター,21,0.00048522378058642759,43279
宮城県,加美郡加美町,趣味教室,ダンス教室,14,0.00032348252039095173,43279
宮城県,加美郡加美町,専門飲食店,和風飲食店,182,0.0042052727650823728,43279
宮城県,加美郡加美町,スポーツ,スポーツ施設,151,0.0034889900413595507,43279
宮城県,加美郡加美町,専門飲食店,仕出し・弁当・宅配,65,0.0015018831303865617,43279
宮城県,加美郡加美町,専門飲食店,割烹・料亭・懐石,23,0.00053143556921370647,43279
宮城県,加美郡加美町,テーマパーク,植物園,4,9.2423577254557637e-05,43279
宮城県,加美郡加美町,音楽・書籍,本屋,62,0.0014325654474456435,43279
宮城県,加美郡加美町,美容・健康施設,浴場・サウナ,95,0.0021950599597957438,43279
宮城県,加美郡加美町,専門飲食店,ピザ専門店,5,0.00011552947156819705,43279
宮城県,加美郡加美町,トラベル,鉄道,312,0.0072090390258554961,43279
宮城県,加美郡加美町,トラベル,航空,1,2.3105894313639409e-05,43279
宮城県,加美郡加美町,遊戯施設,ボウリング場,10,0.00023105894313639409,43279
宮城県,加美郡加美町,専門飲食店,インド・タイ料理,15,0.00034658841470459114,43279
宮城県,加美郡加美町,宅配,郵便局,115,0.0026571778460685322,43279
宮城県,加美郡加美町,専門飲食店,パスタ店,34,0.00078560040666373991,43279
宮城県,加美郡加美町,アウトドアレジャー,釣り,31,0.00071628272372282174,43279
宮城県,加美郡加美町,専門飲食店,洋食店,19,0.00043901199195914878,43279
宮城県,加美郡加美町,専門飲食店,パン屋,84,0.0019408951223457104,43279
宮城県,加美郡加美町,スクール,塾・予備校,215,0.0049677672774324734,43279
宮城県,加美郡加美町,趣味専門店,カメラ店,14,0.00032348252039095173,43279
宮城県,加美郡加美町,スーパー・百貨店,スーパーマーケット,736,0.017005938214838607,43279
宮城県,加美郡加美町,食品専門店,食品専門店,4451,0.10284433559000901,43279
宮城県,加美郡加美町,音楽・書籍,ＣＤ・ＤＶＤ・レコード,214,0.0049446613831188339,43279
宮城県,加美郡加美町,家具・生活雑貨,リサイクルショップ,150,0.0034658841470459113,43279
宮城県,加美郡加美町,スポーツ,サッカー,2,4.6211788627278818e-05,43279
宮城県,加美郡加美町,ファミリーレストラン,ファミリーレストラン,183,0.0042283786593960123,43279
宮城県,加美郡加美町,電気機器・通信,電気機器・事務機器,372,0.00859539268467386,43279
宮城県,加美郡加美町,スクール,大学・大学院・短期大学,14,0.00032348252039095173,43279
宮城県,加美郡加美町,専門飲食店,すし,562,0.012985512604265347,43279
宮城県,加美郡加美町,宅配,宅配便,3,6.9317682940918228e-05,43279
宮城県,加美郡加美町,電気機器・通信,携帯電話,158,0.0036507313015550266,43279
宮城県,加美郡加美町,ギャンブル,公営競技,87,0.0020102128052866285,43279
宮城県,加美郡加美町,専門飲食店,イタリア料理,20,0.00046211788627278818,43279
宮城県,加美郡加美町,趣味教室,料理教室,1,2.3105894313639409e-05,43279
宮城県,加美郡加美町,家具・生活雑貨,花屋,244,0.0056378382125280161,43279
宮城県,加美郡加美町,マネー＆ファイナンス,士業,310,0.0071628272372282172,43279
宮城県,加美郡加美町,家具・生活雑貨,家具,222,0.0051295085376279487,43279
宮城県,加美郡加美町,ブライダル,ブライダル,28,0.00064696504078190346,43279
宮城県,加美郡加美町,不動産,レンタルスペース,59,0.0013632477645047251,43279
宮城県,加美郡加美町,トラベル,遊覧船,4,9.2423577254557637e-05,43279
宮城県,加美郡加美町,家具・生活雑貨,生活雑貨,463,0.010698029067215047,43279
宮城県,加美郡加美町,専門飲食店,焼き鳥・炉端焼き,44,0.001016659349800134,43279
宮城県,加美郡加美町,専門飲食店,そば,301,0.006954874188405462,43279
宮城県,加美郡加美町,コンサート・映画,スタジオ・コンサート,141,0.0032579310982231565,43279
宮城県,加美郡加美町,マネー＆ファイナンス,マネー＆ファイナンス,700,0.016174126019547586,43279
宮城県,加美郡加美町,趣味専門店,楽器店,32,0.0007393886180364611,43279
宮城県,加美郡加美町,服飾,メガネ,86,0.0019871069109729891,43279
宮城県,加美郡加美町,文化施設,美術館・博物館,22,0.000508329674900067,43279
宮城県,加美郡加美町,遊戯施設,ネットカフェ・マンガ喫茶,22,0.000508329674900067,43279
宮城県,加美郡加美町,宿泊施設,旅館・温泉,289,0.0066776034566417893,43279
宮城県,加美郡加美町,スーパー・百貨店,総合スーパー,14,0.00032348252039095173,43279
宮城県,加美郡加美町,ドライブ,レンタカー,62,0.0014325654474456435,43279
宮城県,加美郡加美町,ドライブ,道路料金所,1,2.3105894313639409e-05,43279
宮城県,加美郡加美町,宿泊施設,保養所・山小屋・公共宿舎,53,0.0012246123986228887,43279
宮城県,加美郡加美町,スクール,その他学校・教室,23,0.00053143556921370647,43279
宮城県,加美郡加美町,宿泊施設,ホテル,326,0.0075325215462464477,43279
宮城県,加美郡加美町,公共施設,公園,42,0.00097044756117285519,43279
宮城県,加美郡加美町,専門飲食店,うどん,51,0.0011784006099956098,43279
宮城県,加美郡加美町,ドライブ,ガソリンスタンド,465,0.010744240855842326,43279
宮城県,加美郡加美町,ファミリーレストラン,回転すし,111,0.0025647542688139744,43279
宮城県,加美郡加美町,遊戯施設,バッティングセンター,5,0.00011552947156819705,43279
宮城県,加美郡加美町,服飾,アウトレットショップ,1,2.3105894313639409e-05,43279
宮城県,加美郡加美町,トラベル,フェリー・ボート・ヨット,1,2.3105894313639409e-05,43279
宮城県,加美郡加美町,ギャンブル,パチンコ店,1375,0.031770604681254186,43279
宮城県,加美郡加美町,スポーツ,道場,1,2.3105894313639409e-05,43279
宮城県,加美郡加美町,文化施設,図書館,9,0.00020795304882275468,43279
宮城県,加美郡加美町,専門飲食店,中華料理,168,0.0038817902446914208,43279
宮城県,加美郡加美町,趣味教室,芸術教室,15,0.00034658841470459114,43279
宮城県,加美郡加美町,洗濯所,コインランドリー,13,0.00030037662607731232,43279
宮城県,加美郡加美町,スーパー・百貨店,ディスカウントショップ,30,0.00069317682940918228,43279
宮城県,加美郡加美町,スポーツ,ゴルフ,87,0.0020102128052866285,43279
宮城県,加美郡加美町,居酒屋・バー,居酒屋,482,0.011137041059174195,43279
宮城県,加美郡加美町,専門飲食店,韓国・朝鮮料理,8,0.00018484715450911527,43279
宮城県,加美郡加美町,専門飲食店,焼肉,279,0.0064465445135053956,43279
宮城県,加美郡加美町,スクール,専修学校,10,0.00023105894313639409,43279
宮城県,加美郡加美町,ドライブ,自動車・バイク,2739,0.063287044525058345,43279
宮城県,加美郡加美町,コンビニエンスストア,コンビニエンスストア,2108,0.048707225213151878,43279
宮城県,加美郡加美町,ファーストフード,ファーストフード,151,0.0034889900413595507,43279
宮城県,加美郡加美町,服飾,アクセサリー,32,0.0007393886180364611,43279
宮城県,加美郡加美町,協同組合,協同組合,294,0.0067931329282099866,43279
宮城県,加美郡加美町,ギャンブル,マージャンクラブ,5,0.00011552947156819705,43279
宮城県,加美郡加美町,スクール,小・中学校,79,0.0018253656507775133,43279
宮城県,加美郡加美町,遊戯施設,ゲームセンター,104,0.0024030130086184986,43279
宮城県,加美郡加美町,スポーツ,プール,7,0.00016174126019547586,43279
宮城県,加美郡加美町,遊戯施設,カラオケボックス,96,0.0022181658541093833,43279
宮城県,加美郡加美町,宿泊施設,ペンション・民宿,5,0.00011552947156819705,43279
宮城県,加美郡加美町,専門飲食店,ラーメン・餃子,447,0.010328334758196816,43279
宮城県,加美郡加美町,専門飲食店,レストラン,1795,0.04147508029298274,43279
宮城県,加美郡加美町,ドライブ,ドライブイン,100,0.0023105894313639411,43279
宮城県,加美郡加美町,テーマパーク,テーマパーク・遊園地,15,0.00034658841470459114,43279
宮城県,加美郡加美町,スーパー・百貨店,デパート,14,0.00032348252039095173,43279
宮城県,加美郡加美町,アウトドアレジャー,アウトドアショップ,5,0.00011552947156819705,43279
宮城県,加美郡加美町,美容・健康施設,理容・美容,2800,0.064696504078190345,43279
宮城県,加美郡加美町,趣味専門店,時計店,79,0.0018253656507775133,43279
宮城県,加美郡加美町,スポーツ,野球,1,2.3105894313639409e-05,43279
宮城県,加美郡加美町,趣味教室,技能教室,107,0.002472330691559417,43279
宮城県,柴田郡村田町,スポーツ,スポーツ用品店,28,0.00110336131142373,25377
宮城県,柴田郡村田町,趣味教室,料理教室,1,3.9405761122276078e-05,25377
宮城県,柴田郡村田町,ブライダル,ブライダル,45,0.0017732592505024234,25377
宮城県,柴田郡村田町,ドライブ,駐車場・駐輪場,32,0.0012609843559128345,25377
宮城県,柴田郡村田町,専門飲食店,韓国・朝鮮料理,16,0.00063049217795641726,25377
宮城県,柴田郡村田町,スーパー・百貨店,ディスカウントショップ,8,0.00031524608897820863,25377
宮城県,柴田郡村田町,遊戯施設,囲碁・将棋所,1,3.9405761122276078e-05,25377
宮城県,柴田郡村田町,コンサート・映画,劇場,1,3.9405761122276078e-05,25377
宮城県,柴田郡村田町,服飾,メガネ,50,0.0019702880561138039,25377
宮城県,柴田郡村田町,専門飲食店,和風飲食店,169,0.0066595736296646566,25377
宮城県,柴田郡村田町,宅配,宅配便,1,3.9405761122276078e-05,25377
宮城県,柴田郡村田町,トラベル,旅行代理店・旅館予約センター,50,0.0019702880561138039,25377
宮城県,柴田郡村田町,専門飲食店,ラーメン・餃子,253,0.0099696575639358475,25377
宮城県,柴田郡村田町,ファミリーレストラン,回転すし,50,0.0019702880561138039,25377
宮城県,柴田郡村田町,コンビニエンスストア,コンビニエンスストア,1039,0.040942585806044846,25377
宮城県,柴田郡村田町,ドライブ,ドライブイン,31,0.0012215785947905585,25377
宮城県,柴田郡村田町,ホームセンター・DIY,ホームセンター・器具販売店,294,0.011585293769949167,25377
宮城県,柴田郡村田町,トラベル,鉄道,187,0.0073688773298656264,25377
宮城県,柴田郡村田町,専門飲食店,レストラン,904,0.035622808054537575,25377
宮城県,柴田郡村田町,趣味教室,カルチャーセンター,6,0.00023643456673365647,25377
宮城県,柴田郡村田町,服飾,くつ店,49,0.0019308822949915278,25377
宮城県,柴田郡村田町,公共施設,公民館・集会場,62,0.0024431571895811169,25377
宮城県,柴田郡村田町,公共施設,公園,10,0.00039405761122276078,25377
宮城県,柴田郡村田町,公共施設,寺社仏閣・教会,829,0.032667375970366869,25377
宮城県,柴田郡村田町,ギャンブル,公営競技,35,0.0013792016392796627,25377
宮城県,柴田郡村田町,服飾,貸衣裳,14,0.000551680655711865,25377
宮城県,柴田郡村田町,ドライブ,自転車,40,0.0015762304448910431,25377
宮城県,柴田郡村田町,趣味専門店,たばこ・喫煙具専門店,28,0.00110336131142373,25377
宮城県,柴田郡村田町,スポーツ,道場,2,7.8811522244552157e-05,25377
宮城県,柴田郡村田町,専門飲食店,洋食店,30,0.0011821728336682824,25377
宮城県,柴田郡村田町,スクール,幼稚園・保育園,184,0.0072506600464987978,25377
宮城県,柴田郡村田町,趣味専門店,時計店,27,0.001063955550301454,25377
宮城県,柴田郡村田町,スポーツ,野球,4,0.00015762304448910431,25377
宮城県,柴田郡村田町,不動産,レンタルスペース,24,0.00094573826693462588,25377
宮城県,柴田郡村田町,専門飲食店,フランス料理,2,7.8811522244552157e-05,25377
宮城県,柴田郡村田町,遊戯施設,バッティングセンター,1,3.9405761122276078e-05,25377
宮城県,柴田郡村田町,協同組合,協同組合,308,0.012136974425661032,25377
宮城県,柴田郡村田町,アウトドアレジャー,釣り,9,0.00035465185010048468,25377
宮城県,柴田郡村田町,電気機器・通信,携帯電話,63,0.002482562950703393,25377
宮城県,柴田郡村田町,美容・健康施設,フィットネスクラブ,22,0.00086692674469007367,25377
宮城県,柴田郡村田町,テーマパーク,動物園,2,7.8811522244552157e-05,25377
宮城県,柴田郡村田町,スクール,塾・予備校,251,0.0098908460416912945,25377
宮城県,柴田郡村田町,遊戯施設,ボウリング場,8,0.00031524608897820863,25377
宮城県,柴田郡村田町,ドライブ,レンタカー,33,0.0013003901170351106,25377
宮城県,柴田郡村田町,ファミリーレストラン,ファミリーレストラン,118,0.0046498798124285767,25377
宮城県,柴田郡村田町,コンサート・映画,スタジオ・コンサート,13,0.000512274894589589,25377
宮城県,柴田郡村田町,スーパー・百貨店,デパート,142,0.0055956180793632028,25377
宮城県,柴田郡村田町,宿泊施設,ペンション・民宿,8,0.00031524608897820863,25377
